Country ISO3,Country Name,Indicator Id,Indicator,Subindicator Type,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
BFA,Burkina Faso,3092,"Inflation, average consumer prices",Percent change,12.259,7.556,12.058,8.346,4.847,7.054,-2.7,-2.85,4.191,-0.322,-0.807,2.502,-1.991,0.614,24.72,7.772,6.109,2.929,4.911,-1.08,-0.169,4.727,2.3,2.04,-0.4,6.409,2.336,-0.233,10.668,0.864,-0.608,2.769,3.817,0.525,-0.258,1.653,0.441,1.483,1.956,-3.233,1.885,2.7,2.6,2.5,2.5,2.5,2.5
BGD,Bangladesh,345,Total investment (% of GDP),% of GDP,,18.531,18.784,17.858,16.778,17.209,17.533,16.706,16.944,17.247,17.543,17.477,17.868,18.663,19.136,19.911,20.932,21.63,22.749,23.306,24.101,24.199,24.42,24.735,25.417,25.971,26.144,26.178,26.202,26.206,26.247,27.421,28.262,28.39,28.578,28.887,29.653,30.51,31.235,31.57,27.729,31.216,31.355,31.502,32.516,33.447,33.41
BGD,Bangladesh,346,Gross national savings (% of GDP),% of GDP,,18.328,18.456,17.596,16.682,17.324,17.616,16.727,16.925,17.715,18.24,20.221,19.831,18.48,19.299,19.779,20.709,22.042,22.399,22.897,,23.015,23.928,25.22,25.827,26.231,27.835,27.889,27.788,28.602,29.443,28.879,29.856,30.527,29.226,29.02,31.261,29.838,27.426,29.094,26.256,31.532,29.701,29.812,30.572,31.586,31.47
BGD,Bangladesh,347,"Inflation, average consumer prices",Index,15.459,17.768,20.194,22.436,24.678,27.254,30.065,33.227,36.623,39.986,43.851,47.95,50.761,52.434,54.839,59.332,62.952,65.296,69.767,74.904,78.106,79.819,82.071,85.809,90.736,100,106.77,116.495,126.863,136.485,145.79,161.692,176.064,187.996,201.812,214.739,227.444,239.817,253.685,267.573,282.685,298.953,315.777,333.378,351.792,371.224,391.729
BGD,Bangladesh,352,Population (WEO),Value,79.639,81.768,83.932,86.142,88.417,90.764,93.188,95.671,98.186,100.695,103.172,105.599,107.984,110.351,112.738,115.17,117.65,120.161,122.683,125.19,127.658,130.089,132.478,134.792,136.986,139.036,140.921,142.66,144.304,145.925,147.575,149.274,151.008,152.765,154.52,156.256,157.971,159.671,161.356,163.046,164.689,166.303,167.886,169.432,170.937,172.399,173.814
BGD,Bangladesh,354,General government total expenditure,National Currency,42.2,45.35,52.35,59.225,63.27,71.68,85.235,94.45,101.95,116.973,125.413,133.98,143.85,167.032,186.136,218.28,222.776,244.024,266.964,255.656,313.789,374.46,389.872,423.61,453.857,525.03,585.13,634.03,869.06,893.23,1012.81,1277.73,1500.92,1751.61,1880.76,2087.15,2330.16,2679.12,3218.61,3916.89,4170.36,4701.36,5266.38,5774.87,6588.84,7454.52,8459.2
BGD,Bangladesh,355,General government net lending/borrowing,National Currency,-22.8,-22.85,-27.95,-32.225,-31.005,-32.575,-40.095,-43.8,-45.3,-52.518,-2.102,6.686,5.818,7.306,0.594,-7.86,-45.839,-47.887,-59.713,-39.855,-80.274,-120.024,-86.772,-81.695,-101.366,-122.689,-124.084,-122.756,-253.4,-226.33,-213.37,-328.706,-314.094,-405.35,-413.42,-602.52,-582.5,-659.84,-1044.39,-1381.33,-1518.56,-1858.81,-1930.13,-1960.77,-2259.15,-2537.95,-2884.95
BGD,Bangladesh,357,General government primary net lending/borrowing,National Currency,,,,,,,,,,,4.52,16.786,16.208,17.818,11.272,5.3,-28.555,-30.332,-36.429,-8.607,-42.616,-78.718,-37.451,-25.115,-46.845,-60.889,-49.024,-32.606,-118.67,-72.7,-65.3,-172.846,-110.81,-165.38,-131.37,-292.79,-251.34,-320.46,-626.74,-886.72,-943.74,-1178.03,-1115.65,-996.036,-1151.35,-1260.94,-1396.03
BGD,Bangladesh,359,General government gross debt,National Currency,,,,,,,,,,,,,,,,,,,,,,,,1545.67,1679.8,1819.14,2041.47,2304.4,2550.77,2788.05,2830.1,3354.08,3822.02,4294.55,4739.6,5105.39,5775.85,6594.54,7778.79,9075.16,10782.25,12366.79,14024.35,15682.59,17661.22,19937.97,22562.95
BGD,Bangladesh,360,Gross domestic product corresponding to fiscal year,National Currency,325.764,373.749,419.699,473.728,568.262,651.98,734.062,844.307,928.096,1033.29,1164.04,1282.26,1386.96,1454.57,1571.08,1769.55,1929.73,2096.54,2322.49,2548.98,2750.72,2941.7,3169.74,3487.4,3863.23,4301.03,4823.37,5498,6286.82,7050.72,7975.39,9158.29,10552.04,11989.23,13436.74,15158.02,17328.64,19758.15,22504.79,25424.83,27749.64,30795.15,34922.15,39560,44792.56,50717.23,57372.03
BGD,Bangladesh,362,Volume of imports (% change),Percent change,5.14,11.46,17.581,14.537,14.686,13.744,8.293,9.549,,21.337,11.302,-5.59,2.773,9.637,14.368,19.39,11.781,11.04,17.817,-7.3,-0.245,16.195,-7.283,8.958,4.349,13.121,8.316,12.409,16.215,8.644,1.575,43.15,0.138,3.587,9.901,9.77,12.55,7.062,20.449,2.14,-3.899,3.541,10.122,5.93,5.889,3.707,5.817
BGD,Bangladesh,363,Volume of exports (% change),Percent change,7.052,16.56,26.23,20.571,10.054,10.243,21.113,20.957,11.907,6.213,6.65,7.38,17.048,15.257,16.05,17.419,14.895,25.988,15.23,6.114,4.647,16.49,-5.898,6.436,8.724,9.718,19.035,12.083,10.923,11.903,2.282,33.494,3.726,13.973,12.499,6.22,14.789,1.613,4.605,8.677,-14.843,13.859,6.38,6.741,5.488,5.59,6.003
BGD,Bangladesh,2777,General government total expenditure,% of GDP,12.954,12.134,12.473,12.502,11.134,10.994,11.611,11.187,10.985,11.32,10.774,10.449,10.372,11.483,11.848,12.335,11.544,11.639,11.495,10.03,11.408,12.729,12.3,12.147,11.748,12.207,12.131,11.532,13.824,12.669,12.699,13.952,14.224,14.61,13.997,13.769,13.447,13.56,14.302,15.406,15.029,15.267,15.08,14.598,14.71,14.698,14.744
BGD,Bangladesh,2779,General government net lending/borrowing,% of GDP,-6.999,-6.114,-6.66,-6.802,-5.456,-4.996,-5.462,-5.188,-4.881,-5.083,-0.181,0.521,0.419,0.502,0.038,-0.444,-2.375,-2.284,-2.571,-1.564,-2.918,-4.08,-2.738,-2.343,-2.624,-2.853,-2.573,-2.233,-4.031,-3.21,-2.675,-3.589,-2.977,-3.381,-3.077,-3.975,-3.361,-3.34,-4.641,-5.433,-5.472,-6.036,-5.527,-4.956,-5.044,-5.004,-5.028
BGD,Bangladesh,2783,General government primary net lending/borrowing,% of GDP,,,,,,,,,,,0.388,1.309,1.169,1.225,0.717,0.3,-1.48,-1.447,-1.569,-0.338,-1.549,-2.676,-1.182,-0.72,-1.213,-1.416,-1.016,-0.593,-1.888,-1.031,-0.819,-1.887,-1.05,-1.379,-0.978,-1.932,-1.45,-1.622,-2.785,-3.488,-3.401,-3.825,-3.195,-2.518,-2.57,-2.486,-2.433
BGD,Bangladesh,2787,General government gross debt,% of GDP,,,,,,,,,,,,,,,,,,,,,,,,44.322,43.482,42.296,42.325,41.913,40.573,39.543,35.485,36.623,36.221,35.82,35.273,33.681,33.331,33.376,34.565,35.694,38.855,40.158,40.159,39.643,39.429,39.312,39.327
BGD,Bangladesh,3092,"Inflation, average consumer prices",Percent change,7.692,14.935,13.653,11.102,9.993,10.441,10.313,10.518,10.222,9.182,9.665,9.348,5.862,3.296,4.588,8.192,6.102,3.722,6.848,7.362,4.276,2.192,2.822,4.555,5.742,10.21,6.77,9.109,8.9,7.585,6.817,10.907,8.889,6.777,7.349,6.405,5.916,5.44,5.783,5.475,5.648,5.755,5.628,5.574,5.524,5.524,5.524
BGR,Bulgaria,345,Total investment (% of GDP),% of GDP,13.91,15.406,14.39,13.743,14.534,13.338,16.03,13.692,14.966,14.228,14.353,9.532,8.285,6.134,1.006,5.339,1.157,9.727,18.709,19.844,19.046,21.351,20.529,22.074,23.433,27.74,32.056,33.627,36.953,28.538,22.655,21.467,21.995,21.083,21.575,21.049,19.006,19.882,21.257,21.107,19.408,17.699,19.016,20.429,20.775,20.134,20.038
BGR,Bulgaria,346,Gross national savings (% of GDP),% of GDP,30.179,30.187,29.716,29.714,31.588,28.407,28.604,26.944,29.014,26.371,25.189,14.44,8.522,2,6.292,12.135,8.269,19.802,14.091,16.932,15.942,17.727,19.906,18.699,19.162,18.329,16.793,9.755,14.98,20.241,20.925,21.797,21.144,22.361,22.812,21.169,22.194,23.37,22.243,24.124,19.52,19.09,20.256,21.053,21.397,20.907,20.838
BGR,Bulgaria,347,"Inflation, average consumer prices",Index,0.023,0.023,0.023,0.024,0.025,0.025,0.026,0.027,0.027,0.029,0.036,0.156,0.283,0.489,0.959,1.555,3.468,40.272,47.794,49.023,54.082,58.061,61.436,62.878,66.745,70.775,76.023,81.78,91.553,93.813,96.664,99.938,102.327,102.721,101.077,99.998,98.676,99.848,102.476,104.994,106.274,107.323,109.42,111.608,113.841,116.117,118.44
BGR,Bulgaria,352,Population (WEO),Value,8.808,8.834,8.859,8.881,8.897,8.903,8.901,8.889,8.865,8.826,8.771,8.697,8.607,8.507,8.407,8.312,8.225,8.162,8.105,8.067,8.15,7.891,7.846,7.801,7.761,7.719,7.679,7.64,7.607,7.564,7.505,7.327,7.285,7.246,7.202,7.154,7.102,7.05,7,6.951,6.912,6.87,6.829,6.788,6.747,6.707,6.667
BGR,Bulgaria,354,General government total expenditure,National Currency,,,,,,,,,,,,,,,,,,,8.098,9.055,10.443,11.303,11.949,13.103,14.26,16.002,17.423,21.026,24.369,24.714,25.877,25.923,26.874,29.175,31.202,33.437,31.203,32.888,37.73,43.165,45.559,49.773,49.222,52.29,54.925,58.345,61.591
BGR,Bulgaria,355,General government net lending/borrowing,National Currency,,,,,,,,,,,,,,,,,,,0.287,0.038,-0.17,-0.18,-0.209,0.001,0.656,1.028,1.727,1.96,1.99,-0.626,-2.823,-1.488,-0.359,-1.441,-3.073,-2.485,1.468,0.846,0.135,-1.152,-3.532,-4.887,-2.67,-2.54,-1.147,-0.539,0.078
BGR,Bulgaria,356,General government structural balance,National Currency,,,,,,,,,,,,,,,,,,,,,-0.17,-0.162,-0.209,0.001,0.656,1.028,1.727,1.83,1.889,-0.626,-2.823,-1.488,-0.359,-1.441,-3.073,-2.485,1.468,0.846,0.135,0.948,-2.135,-3.399,-1.932,-2.262,-1.067,-0.577,0.056
BGR,Bulgaria,357,General government primary net lending/borrowing,National Currency,,,,,,,,,,,,,,,,,,,1.242,0.936,0.913,0.926,0.397,0.622,1.236,1.592,2.214,2.329,1.933,-0.427,-2.637,-1.234,-0.121,-1.077,-2.888,-2.152,1.742,1.19,0.368,-0.987,-3.385,-4.727,-2.394,-2.151,-0.837,-0.206,0.437
BGR,Bulgaria,358,General government net debt,National Currency,,,,,,,,,,,,,,,,,,,,,10.327,10.745,8.969,7.915,6.665,4.266,1.227,0.049,-0.774,0.39,2.132,4.031,3.712,5.328,11.053,13.834,10.781,10.623,9.857,9.633,15.595,19.347,22.929,26.076,27.056,27.422,27.17
BGR,Bulgaria,359,General government gross debt,National Currency,,,,,,,,,,,,,,,,,,,17.813,19.702,20.627,20.78,18.194,16.644,15.559,13.387,12.12,11.167,10.71,10.641,10.532,11.629,13.674,14.119,22.102,22.714,25.751,23.534,22.066,22.041,27.953,31.849,35.571,38.895,40.042,40.581,40.502
BGR,Bulgaria,360,Gross domestic product corresponding to fiscal year,National Currency,0.032,0.035,0.036,0.037,0.039,0.04,0.043,0.045,0.048,0.049,0.056,0.169,0.249,0.371,0.653,1.093,2.187,19.032,26.46,25.043,28.125,30.987,34.069,36.638,41.201,47.017,53.608,63.455,72.79,73.181,74.434,80.714,82.239,81.955,83.885,89.362,95.131,102.345,109.743,119.772,117.494,124.855,133.678,142.364,150.592,159.049,167.59
BGR,Bulgaria,362,Volume of imports (% change),Percent change,-13.199,28.437,-10.689,6.322,19.811,3.773,-30.797,21.713,75.479,-0.171,-66.872,-24.522,9.2,18.4,-16.9,13.3,-8.9,5.3,16.1,7.7,11.749,15.488,13.288,17.364,27.755,19.756,16.803,26.048,4.338,-23.233,8.709,12.312,4.815,4.985,1.546,6.167,4.459,7.067,7.452,5.355,-3.87,4.576,5.381,4.958,1.681,1.873,0.546
BGR,Bulgaria,363,Volume of exports (% change),Percent change,-17.413,6.488,-3.596,-7.643,31.382,-17.431,-38.691,34.76,7.995,-11.331,-16.368,-2.119,4.1,0.6,,12.9,-3.2,10,-2.5,-5.8,15.068,17.565,18.342,13.253,39.497,11.569,8.644,42.525,3.473,-12.111,22.889,19.856,3.02,11.828,1.357,6.726,7.946,8.269,0.12,3.171,-2.122,5.881,6.202,5.422,4.057,3.79,3.54
BGR,Bulgaria,2777,General government total expenditure,% of GDP,,,,,,,,,,,,,,,,,,,30.605,36.156,37.13,36.477,35.075,35.765,34.611,34.033,32.501,33.135,33.478,33.771,34.765,32.117,32.679,35.599,37.197,37.417,32.8,32.134,34.38,36.039,38.776,39.864,36.821,36.73,36.473,36.684,36.751
BGR,Bulgaria,2779,General government net lending/borrowing,% of GDP,,,,,,,,,,,,,,,,,,,1.084,0.151,-0.605,-0.58,-0.614,0.003,1.593,2.187,3.221,3.088,2.734,-0.856,-3.792,-1.843,-0.436,-1.758,-3.663,-2.781,1.543,0.826,0.123,-0.962,-3.006,-3.914,-1.997,-1.784,-0.762,-0.339,0.047
BGR,Bulgaria,2781,General government structural balance,% of GDP,,,,,,,,,,,,,,,,,,,,,-0.605,-0.522,-0.614,0.003,1.593,2.187,3.221,2.885,2.595,-0.856,-3.792,-1.843,-0.436,-1.758,-3.663,-2.781,1.543,0.826,0.123,0.791,-1.761,-2.639,-1.424,-1.581,-0.708,-0.363,0.034
BGR,Bulgaria,2783,General government primary net lending/borrowing,% of GDP,,,,,,,,,,,,,,,,,,,4.694,3.737,3.247,2.988,1.165,1.697,3,3.385,4.129,3.67,2.656,-0.583,-3.543,-1.529,-0.147,-1.314,-3.443,-2.408,1.831,1.163,0.335,-0.824,-2.881,-3.786,-1.791,-1.511,-0.556,-0.129,0.261
BGR,Bulgaria,2785,General government net debt,% of GDP,,,,,,,,,,,,,,,,,,,,,36.719,34.677,26.328,21.602,16.176,9.074,2.288,0.077,-1.063,0.533,2.864,4.995,4.514,6.501,13.176,15.481,11.333,10.379,8.981,8.043,13.273,15.496,17.152,18.316,17.966,17.241,16.212
BGR,Bulgaria,2787,General government gross debt,% of GDP,,,,,,,,,,,,,,,,,,,67.322,78.671,73.341,67.06,53.404,45.428,37.764,28.472,22.608,17.599,14.713,14.54,14.15,14.408,16.627,17.227,26.348,25.418,27.069,22.995,20.107,18.403,23.791,25.509,26.61,27.321,26.59,25.515,24.167
BGR,Bulgaria,3092,"Inflation, average consumer prices",Percent change,,0.002,2.8,2.8,2.8,2.8,2.7,2.7,2.5,6.404,23.9,333.5,82,72.804,96,62.1,123,1061.21,18.679,2.572,10.318,7.358,5.813,2.348,6.149,6.038,7.416,7.572,11.951,2.469,3.039,3.386,2.391,0.385,-1.601,-1.067,-1.323,1.188,2.631,2.457,1.219,0.987,1.954,2,2,2,2
BGR,Bulgaria,3296,Unemployment rate (% of total labor force) (WEO),%,,,,,,,,,,0.025,2.9,6.78,13.24,15.84,14.05,11.37,10.988,14.023,12.367,13.79,18.134,17.514,17.416,13.857,12.192,10.177,9.022,6.935,5.664,6.878,10.306,11.35,12.379,13.038,11.524,9.233,7.666,6.23,5.2,4.2,5.207,4.8,4.4,4.3,4.2,4.2,4.2
BHR,Bahrain,345,Total investment (% of GDP),% of GDP,22.563,22.563,22.563,22.563,30.689,23.88,8.545,19.567,11.989,13.938,15.424,24.122,29.917,22.341,24.749,21.287,21.883,23.968,23.927,15.314,16.576,15.347,23.348,23.736,20.52,26.736,30.387,34.713,34.948,26.145,27.286,22.403,28.146,25.941,26.845,26.592,29.719,32.943,35.005,33.078,34.471,33.939,34.159,34.16,34.748,36.272,37.054
BHR,Bahrain,346,Gross national savings (% of GDP),% of GDP,31.515,36.999,39.837,30.519,38.117,26.235,5.999,14.901,12.67,15.475,21.404,20.126,18.433,17.749,19.922,26.223,26.826,25.525,13.928,14.87,25.985,20.926,24.826,25.039,16.12,28.394,35.629,42.173,39.538,28.72,30.275,31.173,36.53,33.346,31.407,24.17,25.088,28.856,28.539,31.014,24.87,29.897,29.918,29.532,29.903,31.259,31.962
BHR,Bahrain,347,"Inflation, average consumer prices",Index,51.734,57.632,62.646,64.65,64.65,63.099,61.521,60.475,60.596,61.324,62.12,62.678,62.489,64.113,66.676,68.77,68.642,71.801,71.5,70.6,70.084,69.261,68.918,70.075,71.651,73.526,75.027,77.466,80.204,82.438,84.055,83.773,86.082,88.924,91.277,92.964,95.557,96.881,98.907,99.902,97.58,99.044,101.103,103.228,105.434,107.722,110.045
BHR,Bahrain,352,Population (WEO),Value,0.353,0.367,0.38,0.393,0.406,0.42,0.435,0.45,0.467,0.484,0.488,0.508,0.516,0.53,0.544,0.559,0.574,0.589,0.605,0.621,0.638,0.661,0.711,0.765,0.824,0.889,0.96,1.039,1.107,1.178,1.235,1.195,1.209,1.253,1.315,1.37,1.424,1.501,1.503,1.484,1.513,1.544,1.575,1.606,1.638,1.671,1.704
BHR,Bahrain,354,General government total expenditure,National Currency,,,,,,,,,,,0.63,0.583,0.627,0.626,0.657,0.667,0.627,0.889,0.705,0.805,0.787,0.956,1.15,1.219,1.288,1.496,1.678,1.908,2.286,2.211,3.132,3.393,3.739,4.063,3.567,4.261,4.24,4.292,4.771,4.749,4.604,4.463,4.444,4.447,4.561,4.709,4.887
BHR,Bahrain,355,General government net lending/borrowing,National Currency,,,,,,,,,,,-0.132,-0.071,-0.115,-0.065,-0.13,-0.106,0.007,-0.183,-0.151,-0.144,0.26,0.025,-0.123,-0.074,0.012,0.175,0.163,0.13,0.412,-0.482,-0.936,-0.551,-0.693,-1.087,-0.434,-2.135,-2.112,-1.871,-1.678,-1.302,-2.334,-1.289,-1.375,-1.487,-1.592,-1.839,-1.972
BHR,Bahrain,357,General government primary net lending/borrowing,National Currency,,,,,,,,,,,-0.114,-0.062,-0.103,-0.049,-0.113,-0.086,0.027,-0.162,-0.126,-0.114,0.308,0.077,-0.087,-0.025,0.058,0.237,0.236,0.196,0.465,-0.432,-0.846,-0.437,-0.543,-0.896,-0.208,-1.867,-1.753,-1.395,-1.062,-0.661,-1.67,-0.586,-0.631,-0.717,-0.75,-0.9,-0.92
BHR,Bahrain,359,General government gross debt,National Currency,,,,,,,,,,,0.141,0.137,0.138,0.14,0.141,0.362,0.363,0.423,0.548,0.733,0.877,0.901,1.024,1.351,1.453,1.453,1.409,1.335,1.214,1.842,2.901,3.549,4.186,5.376,5.574,7.726,9.857,11.755,13.447,14.77,16.939,18.249,19.645,21.152,22.764,24.623,26.615
BHR,Bahrain,360,Gross domestic product corresponding to fiscal year,National Currency,1.354,1.525,1.603,1.642,1.705,1.609,1.259,1.363,1.685,1.758,1.867,1.958,2.046,2.251,2.411,2.552,2.653,2.752,2.63,2.851,3.408,3.455,3.607,4.164,4.944,6.004,6.958,8.17,9.667,8.625,9.668,10.82,11.562,12.235,12.554,11.675,12.12,13.338,14.158,14.466,12.748,14.101,14.635,15.241,15.918,16.658,17.45
BHR,Bahrain,362,Volume of imports (% change),Percent change,,,,,,,,,,,,,,,,,8.564,-14.004,-15.101,0.992,15.411,-9.985,10.259,4.129,14.293,13.134,2.065,-4.704,19.588,-26.177,6.7,-0.248,19.942,1.194,-8.114,-10.834,-11.409,12.436,10.938,-8.464,-6.818,-0.211,5.266,3.127,3.156,3.023,4.002
BHR,Bahrain,363,Volume of exports (% change),Percent change,,,,,,,,,,,,,,,,,8.577,-1.808,-11.521,19.497,23.955,-4.589,-1.136,4.705,-0.775,17.887,8.85,3.173,8.035,-18.343,2.572,21.656,12.829,1.503,-6.37,-12.747,-18.925,11.403,7.681,2.15,-5.265,1.074,5.733,2.389,2.225,2.184,2.585
BHR,Bahrain,2777,General government total expenditure,% of GDP,,,,,,,,,,,33.738,29.748,30.648,27.829,27.247,26.135,23.642,32.305,26.789,28.219,23.095,27.668,31.88,29.284,26.055,24.923,24.115,23.351,23.647,25.638,32.394,31.36,32.342,33.212,28.416,36.5,34.98,32.181,33.7,32.827,36.117,31.65,30.369,29.179,28.655,28.27,28.003
BHR,Bahrain,2779,General government net lending/borrowing,% of GDP,,,,,,,,,,,-7.076,-3.615,-5.635,-2.883,-5.397,-4.158,0.253,-6.658,-5.725,-5.055,7.639,0.725,-3.411,-1.775,0.247,2.914,2.338,1.586,4.257,-5.586,-9.68,-5.095,-5.993,-8.882,-3.456,-18.29,-17.428,-14.03,-11.849,-8.999,-18.31,-9.142,-9.396,-9.756,-10.003,-11.041,-11.303
BHR,Bahrain,2783,General government primary net lending/borrowing,% of GDP,,,,,,,,,,,-6.128,-3.186,-5.024,-2.177,-4.684,-3.355,1.002,-5.877,-4.809,-3.989,9.027,2.221,-2.415,-0.591,1.175,3.945,3.397,2.393,4.811,-5.007,-8.746,-4.038,-4.695,-7.322,-1.655,-15.994,-14.463,-10.459,-7.503,-4.567,-13.102,-4.154,-4.312,-4.702,-4.713,-5.405,-5.271
BHR,Bahrain,2787,General government gross debt,% of GDP,,,,,,,,,,,7.545,6.994,6.725,6.199,5.861,14.199,13.675,15.383,20.845,25.717,25.745,26.076,28.379,32.452,29.396,24.193,20.252,16.345,12.563,21.363,30.011,32.802,36.208,43.938,44.398,66.176,81.326,88.129,94.979,102.104,132.878,129.417,134.239,138.785,143.012,147.815,152.52
BHR,Bahrain,3092,"Inflation, average consumer prices",Percent change,3.8,11.4,8.7,3.2,0,-2.4,-2.5,-1.7,0.2,1.2,1.299,0.899,-0.302,2.599,3.999,3.139,-0.185,4.602,-0.418,-1.259,-0.73,-1.175,-0.496,1.679,2.248,2.618,2.041,3.252,3.533,2.785,1.962,-0.336,2.756,3.302,2.646,1.849,2.789,1.386,2.091,1.006,-2.324,1.5,2.079,2.102,2.137,2.169,2.156
BHR,Bahrain,3296,Unemployment rate (% of total labor force) (WEO),%,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,3.7,4,3.6,4,3.7,4.392,3.767,3.358,3.7,3.58,3.94,4,5.039,3.773,3.797,3.799,3.804,3.804,3.804
BHS,"Bahamas, The",345,Total investment (% of GDP),% of GDP,21.236,21.236,21.236,21.236,21.236,21.236,21.236,16.82,16.599,26.115,26.267,26.552,25.194,20.83,23.392,24.742,27.296,29.917,32.218,28.736,30.39,27.107,23.879,24.107,23.079,27.534,33.037,30.687,29.071,27.852,27.463,29.982,31.342,29.465,32.813,25.48,27.423,26.639,22.784,23.605,27.942,28.438,23.414,21.165,19.66,19.102,18.791
BHS,"Bahamas, The",346,Gross national savings (% of GDP),% of GDP,13.405,10.94,11.839,12.837,12.661,12.978,13.368,9.937,9.737,13.388,14.746,12.079,13.142,12.401,12.006,10.954,9.736,24.559,22.133,30.094,28.875,23.271,23.963,23.935,24.685,24.436,22.896,21.7,20.79,19.757,19.579,19.047,17.054,15.119,13.08,11.728,18.543,14.031,14.222,27.476,10.365,5.931,6.662,8.421,10.983,11.562,11.731
BHS,"Bahamas, The",347,"Inflation, average consumer prices",Index,34.371,38.167,40.496,42.116,43.786,45.811,48.291,51.186,53.259,56.138,58.736,63.026,66.541,68.37,69.305,70.707,71.599,72.001,72.87,73.686,74.962,76.733,77.883,80.731,81.668,83.153,84.781,86.822,90.671,92.181,93.676,96.546,98.392,98.831,100,101.878,101.542,103.065,105.402,108.028,108.07,110.254,113.314,116.08,118.75,121.418,124.171
BHS,"Bahamas, The",352,Population (WEO),Value,0.211,0.215,0.22,0.226,0.231,0.234,0.238,0.242,0.247,0.251,0.255,0.259,0.264,0.269,0.273,0.279,0.284,0.288,0.293,0.298,0.303,0.307,0.312,0.316,0.321,0.325,0.329,0.333,0.337,0.341,0.345,0.348,0.352,0.356,0.36,0.364,0.368,0.372,0.377,0.381,0.385,0.389,0.394,0.398,0.402,0.407,0.412
BHS,"Bahamas, The",354,General government total expenditure,National Currency,,,,,,,,,,,0.627,0.649,0.638,0.62,0.649,0.67,0.704,0.834,0.835,0.712,0.961,0.984,1.035,1.098,1.119,1.214,1.324,1.416,1.516,1.561,1.549,1.721,1.764,1.796,1.847,,2.231,2.705,2.457,2.646,2.899,2.965,3.099,2.924,3.035,3.117,3.157
BHS,"Bahamas, The",355,General government net lending/borrowing,National Currency,,,,,,,,,,,-0.17,-0.151,-0.147,-0.085,-0.054,-0.024,-0.045,-0.141,-0.071,0.093,-0.042,-0.025,-0.178,-0.197,-0.175,-0.109,-0.044,-0.08,-0.087,-0.245,-0.258,-0.289,-0.338,-0.443,-0.397,-0.29,-0.303,-0.645,-0.415,-0.219,-0.812,-1.394,-1.086,-0.529,-0.35,-0.248,-0.141
BHS,"Bahamas, The",357,General government primary net lending/borrowing,National Currency,,,,,,,,,,,-0.108,-0.077,-0.075,-0.008,0.023,0.056,0.041,-0.046,0.025,0.193,0.054,0.067,-0.075,-0.095,-0.061,0.012,0.073,0.047,0.056,-0.091,-0.08,-0.078,-0.152,-0.245,-0.185,-0.057,-0.028,-0.379,-0.101,0.109,-0.467,-0.997,-0.649,-0.08,0.12,0.245,0.34
BHS,"Bahamas, The",359,General government gross debt,National Currency,,,,,,,,,,,0.748,0.856,0.993,1.092,1.187,1.256,1.305,1.431,1.484,1.555,1.638,1.642,1.812,2.006,2.101,2.238,2.386,2.397,2.607,2.988,3.304,3.479,3.768,4.689,5.158,5.655,5.965,6.542,7.782,7.881,8.493,9.873,10.942,11.507,11.903,12.198,12.387
BHS,"Bahamas, The",360,Gross domestic product corresponding to fiscal year,National Currency,,,,,,,,,,,5.218,5.173,5.127,5.111,5.234,5.512,5.801,6.141,6.583,7.259,7.88,8.197,8.6,8.876,8.963,9.446,10.002,10.393,10.572,10.254,10.039,10.083,10.395,10.644,10.84,11.411,11.795,12.341,12.767,13.395,12.371,11.149,12.404,13.336,14.103,14.752,15.282
BHS,"Bahamas, The",362,Volume of imports (% change),Percent change,-3.883,-2.474,4.481,14.04,8.925,22.133,11.128,-7.415,-1.417,6.671,-11.59,-0.829,-4.448,-4.385,8.486,7.938,4.073,28.736,24.108,-11.696,7.286,-4.055,-7.223,-0.984,-1.354,14.211,10.112,2.026,-4.704,-12.186,-3.542,3.497,7.668,-1.787,10.724,3.167,-3.955,12.757,-1.544,-6.892,-11.625,-8.696,41.794,10.421,7.399,3.225,1.61
